-28.903435,531.400000
-26.423292,590.400000
-23.944256,638.200000
-21.466323,716.800000
-18.989495,799.200000
-16.513770,831.000000
-14.039148,1100.200000
-11.565628,2387.200000
-9.093210,4902.400000
-6.621892,5686.400000
-4.151674,8986.600000
-1.682556,10963.000000
0.785463,5911.600000
3.252384,1590.400000
5.718208,977.000000
8.182935,953.800000
10.646566,950.000000
13.109101,977.600000
15.570541,1004.400000
18.030887,959.600000
20.490139,1017.400000
22.948298,1035.400000
25.405365,1084.600000
27.861340,1119.600000
30.316225,1156.200000
32.770018,1158.600000
35.222723,1201.600000
37.674337,1258.800000
40.124864,1303.400000
42.574303,1391.000000
45.022654,1419.400000
47.469919,1495.000000
49.916098,1594.600000
52.361192,1686.800000
54.805201,1800.400000
57.248126,1924.600000
59.689968,2074.200000
62.130727,2284.200000
64.570405,2557.800000
67.009000,2918.400000
69.446515,3325.600000
71.882950,3932.000000
74.318305,4844.400000
76.752581,6248.600000
79.185780,8485.200000
81.617900,12242.200000
84.048944,18873.000000
86.478911,30145.000000
88.907802,50701.000000
91.335619,64382.800000
93.762361,64373.000000
96.188029,64382.200000
98.612624,64365.000000
101.036146,64368.400000
103.458596,64364.200000
105.879976,64375.600000
108.300284,64372.400000
110.719522,64365.800000
113.137692,64347.200000
115.554792,64365.600000
117.970824,64373.800000
120.385788,64356.800000
122.799686,64372.600000
125.212518,64355.800000
127.624283,64358.600000
130.034984,64361.400000
132.444620,64373.200000
134.853193,64369.400000
137.260702,64365.600000
139.667149,64350.800000
142.072534,64366.400000
144.476857,64371.200000
146.880120,64370.600000
149.282323,64357.000000
151.683467,64366.400000
154.083551,64370.400000
156.482578,64357.000000
158.880547,64363.600000
161.277459,64382.000000
163.673314,64373.800000
166.068114,64368.400000
168.461859,64374.000000
170.854549,64386.000000
173.246185,64367.400000
175.636768,64372.600000
178.026299,64362.000000
180.414777,64375.400000
182.802204,64368.800000
185.188580,64382.200000
187.573906,64389.000000
189.958183,64366.200000
192.341410,64378.400000
194.723589,63379.800000
197.104721,60210.000000
199.484805,57738.400000
201.863842,55082.400000
204.241834,52903.800000
206.618781,50989.000000
208.994682,49106.400000
211.369540,47320.400000
213.743354,45852.600000
216.116125,44638.200000
218.487854,43471.600000
220.858542,42496.200000
223.228188,41582.400000
225.596794,40807.800000
227.964359,40123.400000
230.330886,39216.400000
232.696374,38563.000000
235.060824,37630.400000
237.424237,36802.000000
239.786612,36240.400000
242.147952,35592.600000
244.508256,35076.000000
246.867524,34584.800000
249.225759,34208.600000
251.582959,33744.000000
253.939126,33429.200000
256.294261,32910.400000
258.648364,32553.800000
261.001435,32386.400000
263.353475,32067.000000
265.704485,31698.000000
268.054465,31416.800000
270.403417,30993.000000
272.751339,30940.800000
275.098234,30763.800000
277.444102,30491.200000
279.788943,30455.200000
282.132758,30594.800000
284.475547,30480.400000
286.817312,30690.000000
289.158052,30650.400000
291.497769,30592.600000
293.836462,30435.600000
296.174133,30218.400000
298.510782,30029.800000
300.846409,29757.400000
303.181016,29517.800000
305.514603,29335.400000
307.847170,29258.000000
310.178718,29308.800000
312.509247,29313.200000
314.838759,29261.200000
317.167253,29162.800000
319.494731,29167.000000
321.821193,28860.800000
324.146639,28800.800000
326.471071,28770.600000
328.794488,28596.600000
331.116891,28641.600000
333.438281,28696.000000
335.758659,28595.000000
338.078024,28557.800000
340.396379,28789.400000
342.713722,28931.200000
345.030055,29258.600000
347.345379,29650.800000
349.659693,30021.600000
351.972999,30302.800000
354.285297,30105.200000
356.596588,29754.200000
358.906872,29266.000000
361.216149,28993.400000
363.524421,28830.000000
365.831689,28704.400000
368.137951,28795.000000
370.443210,28914.800000
372.747465,29136.400000
375.050718,29337.600000
377.352969,29544.400000
379.654218,29631.600000
381.954466,29617.800000
384.253713,29425.800000
386.551961,29109.600000
388.849209,28944.600000
391.145459,28742.400000
393.440710,28654.200000
395.734964,28628.400000
398.028221,28739.000000
400.320482,28791.400000
402.611746,28972.800000
404.902016,29159.600000
407.191290,29252.200000
409.479571,29267.200000
411.766858,29346.400000
414.053152,29264.800000
416.338453,28932.400000
418.622763,28753.800000
420.906081,28666.600000
423.188408,28717.400000
425.469746,28778.800000
427.750093,28706.600000
430.029452,28430.200000
432.307822,28253.600000
434.585204,28105.000000
436.861599,28019.200000
439.137007,28005.000000
441.411429,27908.600000
443.684865,27931.600000
445.957316,27848.800000
448.228782,27934.800000
450.499264,27924.000000
452.768763,28066.800000
455.037279,28139.600000
457.304813,28243.600000
459.571365,28390.400000
461.836936,28408.600000
464.101526,28433.800000
466.365136,28399.600000
468.627767,28421.400000
470.889418,28394.200000
473.150091,28310.200000
475.409787,28378.600000
477.668505,28404.400000
479.926246,28408.200000
482.183011,28572.200000
484.438800,28778.600000
486.693614,29142.200000
488.947454,29177.600000
491.200320,29182.600000
493.452212,29115.800000
495.703132,29121.400000
497.953079,29122.600000
500.202054,29233.800000
502.450058,29520.600000
504.697091,29683.000000
506.943155,29499.600000
509.188248,29086.800000
511.432373,28692.200000
513.675529,28564.000000
515.917718,28657.800000
518.158939,28588.400000
520.399193,28391.400000
522.638480,28438.800000
524.876802,28524.600000
527.114159,28839.800000
529.350551,29305.800000
531.585979,29972.200000
533.820444,30955.000000
536.053945,31817.000000
538.286484,31992.600000
540.518061,31560.600000
542.748677,30911.800000
544.978332,30385.200000
547.207026,30413.400000
549.434761,30847.200000
551.661537,31271.800000
553.887354,31293.800000
556.112212,31202.400000
558.336113,30969.200000
560.559058,30861.600000
562.781045,30868.000000
565.002077,30686.800000
567.222153,30207.400000
569.441274,30307.800000
571.659441,30696.000000
573.876654,31258.400000
576.092914,31340.200000
578.308221,30835.200000
580.522575,30230.400000
582.735978,29630.600000
584.948430,29368.000000
587.159932,29138.800000
589.370483,28946.400000
591.580084,28715.800000
593.788737,28545.000000
595.996441,28312.400000
598.203197,28244.200000
600.409006,28093.400000
602.613868,27931.200000
604.817784,27969.400000
607.020753,27985.600000
609.222778,27957.800000
611.423857,28035.800000
613.623993,28041.600000
615.823185,28074.200000
618.021433,27992.200000
620.218739,28133.400000
622.415103,28009.800000
624.610525,27883.800000
626.805006,27807.800000
628.998547,27873.000000
631.191148,27982.200000
633.382809,28139.600000
635.573531,28810.200000
637.763315,29814.400000
639.952160,30815.600000
642.140069,31504.800000
644.327041,31420.800000
646.513076,30890.600000
648.698175,30431.200000
650.882339,30005.600000
653.065569,29424.600000
655.247864,29021.400000
657.429225,28764.200000
659.609654,28523.200000
661.789149,28555.800000
663.967713,28673.200000
666.145344,28819.600000
668.322045,28995.600000
670.497815,29004.800000
672.672655,28776.200000
674.846565,28689.800000
677.019547,28584.400000
679.191600,28291.000000
681.362724,28422.400000
683.532922,28409.800000
685.702192,28546.000000
687.870536,28527.200000
690.037954,28595.400000
692.204446,28657.000000
694.370014,28829.400000
696.534657,28878.600000
698.698377,29118.600000
700.861173,29187.200000
703.023046,29209.200000
705.183997,29436.600000
707.344025,29722.800000
709.503133,30154.600000
711.661320,30576.400000
713.818586,31149.600000
715.974933,31540.000000
718.130361,31716.000000
720.284869,31766.200000
722.438460,31874.800000
724.591132,31853.600000
726.742888,32427.200000
728.893727,33217.400000
731.043649,34174.800000
733.192656,35404.200000
735.340748,35685.400000
737.487925,35194.800000
739.634187,34504.800000
741.779536,33549.200000
743.923972,32641.600000
746.067495,32480.000000
748.210106,32172.200000
750.351806,31981.600000
752.492594,31624.800000
754.632472,31366.800000
756.771439,31048.400000
758.909497,30835.200000
761.046646,30798.800000
763.182886,30844.400000
765.318217,30938.800000
767.452642,30661.800000
769.586159,30627.400000
771.718769,30561.400000
773.850474,30676.800000
775.981272,30768.600000
778.111166,30734.800000
780.240155,30953.400000
782.368240,31158.600000
784.495421,31424.600000
786.621699,31488.200000
788.747075,31420.800000
790.871548,31112.600000
792.995119,30958.200000
795.117790,30765.000000
797.239560,30772.000000
799.360430,30675.000000
801.480400,30675.800000
803.599471,30708.200000
805.717643,30753.000000
807.834917,30880.400000
809.951293,30867.000000
812.066773,30901.000000
814.181355,31081.400000
816.295041,31005.200000
818.407832,31059.200000
820.519727,31278.200000
822.630728,31504.000000
824.740835,31850.800000
826.850047,32436.200000
828.958367,32765.600000
831.065794,33646.200000
833.172328,34592.400000
835.277971,35424.000000
837.382722,35751.200000
839.486583,34972.000000
841.589553,34022.400000
843.691634,33766.000000
845.792825,33369.800000
847.893127,33015.800000
849.992541,32263.600000
852.091067,31830.200000
854.188706,31824.000000
856.285458,31668.000000
858.381324,31702.000000
860.476303,31520.200000
862.570397,31415.200000
864.663606,31187.800000
866.755931,31125.600000
868.847372,31147.000000
870.937929,31113.000000
873.027603,30979.200000
875.116395,30973.400000
877.204304,30987.000000
879.291332,30803.600000
881.377479,30881.600000
883.462746,30802.000000
885.547132,30921.000000
887.630638,31151.600000
889.713266,31196.800000
891.795014,31070.400000
893.875885,31021.800000
895.955878,30813.600000
898.034993,30734.600000
900.113232,30687.400000
902.190595,30643.000000
904.267081,30605.400000
906.342693,30564.800000
908.417429,30560.200000
910.491291,30635.000000
912.564279,30798.000000
914.636394,31059.200000
916.707636,31259.600000
918.778005,31553.800000
920.847503,32072.000000
922.916128,32377.800000
924.983883,32485.400000
927.050767,32219.400000
929.116781,31630.400000
931.181926,31227.200000
933.246201,30825.800000
935.309608,30583.400000
937.372146,30361.600000
939.433817,30355.600000
941.494620,30073.400000
943.554557,30065.000000
945.613627,30194.400000
947.671831,30108.800000
949.729170,30014.800000
951.785645,30048.600000
953.841254,29933.000000
955.896000,29823.200000
957.949882,29825.800000
960.002901,29780.000000
962.055058,29724.200000
964.106352,29766.800000
966.156785,29660.000000
968.206357,29732.000000
970.255067,29532.400000
972.302918,29691.000000
974.349909,29950.800000
976.396041,30162.600000
978.441313,30284.200000
